time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-5.09214300736,-7.89789231493,22.6142700447,6.01336071496,0.24541195186,0.0,-4.73989888686,-6.11299650524,4.5825217793,-0.102174367154,0.0261517642723,0.0,449.68866214279865,450.0030979541318,450.9547407811316,449.539678604057
3.900000000000003,-5.38114135448,-8.27000504179,22.8874181984,6.00704038274,0.24697128844,0.0,-4.89358134214,-6.29140157636,4.52175327263,-0.112561030644,0.02566134092,0.0,448.582237855055,448.54252526083815,447.1529143524142,446.2960312875682
3.960000000000003,-5.67916977173,-8.65270345875,23.1558987813,6.00001850022,0.248814139307,0.0,-5.04095236382,-6.46592256132,4.42707544422,-0.127930862591,0.0392740481577,0.0,436.9602570773953,438.0942419531005,438.46031715871675,437.1684866545463
4.020000000000002,-5.98546890838,-9.04533010443,23.4162249617,5.99234056368,0.250874212037,0.0,-5.1694058779,-6.6224471163,4.25037493805,-0.128035119172,0.0219597552372,0.0,410.2606499842057,408.7205215759727,410.06145324132746,410.0357296143258
4.080000000000001,-6.29893897008,-9.44682806578,23.6636471025,5.98466659534,0.252974408117,0.0,-5.28006690632,-6.76170790456,3.99740393871,-0.127629832046,0.0530375179582,0.0,378.70048571076035,381.6798249645784,381.33203005126273,381.3528538973221
4.14,-6.62137840761,-9.85940382263,23.9041780683,5.97673584939,0.256161246224,0.0,-5.46811685933,-6.9914929448,4.01874415408,-0.143316999233,0.0532663760667,0.0,476.97457806687584,476.9936968765589,478.1629696267231,476.9511912912999
4.199999999999998,-6.95418566536,-10.2848044937,24.1422017866,5.96784815953,0.259241789502,0.0,-5.62579242376,-7.18935645915,3.9145427552,-0.160077702929,0.0471879991885,0.0,438.30119212990695,437.7973101975885,440.67043502639126,439.26125265524405
4.259999999999997,-7.29740215519,-10.723284167,24.3769559409,5.95894986717,0.262164837414,0.0,-5.81493384111,-7.42741261629,3.90898690546,-0.1315600379,0.05161228762,0.0,474.33346353406216,474.67448782441346,472.58190715998,474.75572783766125
4.319999999999996,-7.65133128702,-11.1753941154,24.6086763674,5.95137866737,0.266277974459,0.0,-5.983062049,-7.64368496638,3.81400780503,-0.117174408069,0.0900852268589,0.0,445.95822621266245,449.093815642088,447.4982640017426,448.6535821109731
4.379999999999995,-8.01577937142,-11.641047021,24.8356880798,5.94440849421,0.272331240126,0.0,-6.16565913935,-7.87873718389,3.75166492371,-0.114233748229,0.116614087408,0.0,460.6285926694384,462.73039856855644,460.8547666713698,461.0756643526105
4.439999999999993,-8.39169302656,-12.1214228195,25.0600547695,5.93829951174,0.278812492664,0.0,-6.36527745523,-8.13433994716,3.7254659523,-0.0844102001384,0.079173563175,0.0,477.90636349923614,475.05199147988225,475.283928911324,477.5561113566751
4.499999999999992,-8.77887777674,-12.6163070855,25.2799092381,5.93345283703,0.283735624282,0.0,-6.54135588245,-8.36248232341,3.60207619779,-0.0743593721064,0.0872609760542,0.0,447.17150540045617,447.83541472085216,446.9746250024084,447.78798364399853
4.559999999999991,-9.17677335161,-13.1250721307,25.4923198286,5.92920533163,0.289213315323,0.0,-6.72234074687,-8.59701390487,3.47728420612,-0.0644743560197,0.0983353047338,0.0,448.43166518064015,449.3374883698774,449.08263092267345,449.8801720645672
4.6199999999999894,-9.58511120394,-13.6474330555,25.69539464,5.92539601206,0.295849976859,0.0,-6.8895629001,-8.81578322878,3.29124412488,-0.0615876230197,0.12787410383,0.0,429.04518792036714,431.55742801617976,429.09103612936747,429.3330254135616
4.679999999999988,-10.0031146683,-14.1824981586,25.8856322526,5.92212348497,0.303180415161,0.0,-7.04464661144,-9.02059413481,3.04967609445,-0.0432563581878,0.107238892648,0.0,411.50746728193474,409.6906804019334,409.96629895069844,411.59009652969985
4.739999999999987,-10.4306057799,-14.7300643856,26.0614009227,5.91936898664,0.30967583611,0.0,-7.20579871282,-9.23251064491,2.80895867178,-0.0518217454162,0.110217584061,0.0,411.21306376927754,411.48827492851484,412.6597883097073,411.90128358381537
4.799999999999986,-10.8699922339,-15.292832274,26.2286903878,5.91610052598,0.316000672652,0.0,-7.44088426118,-9.52689656681,2.76545430008,-0.0603889724995,0.0934819461914,0.0,483.0714991067763,481.816140915654,483.00806555789376,482.3595932897881
4.859999999999984,-11.320647429,-15.8701598124,26.384662496,5.91254817757,0.321529644392,0.0,-7.58179938511,-9.71854122089,2.43378459562,-0.0569396429268,0.089344039575,0.0,381.70868098827543,381.3221054890774,380.78099171535564,381.1078643366846
4.919999999999983,-11.7821657794,-16.4616570424,26.5270007469,5.90892710439,0.327054658337,0.0,-7.80265525623,-9.99877449126,2.30936669782,-0.0682340521933,0.0970624465047,0.0,459.29954915537087,459.9182786746902,459.87489001920466,458.97660623587046
4.979999999999982,-12.2559369307,-17.068935155,26.6585549321,5.90485737445,0.333641936674,0.0,-7.99041970297,-10.2448426706,2.07494271789,-0.0670308688377,0.127500718714,0.0,422.0005848079642,424.6315771142531,423.35065714767615,423.4505050873161
5.0399999999999805,-12.7419894378,-17.692105653,26.7781822022,5.90134841422,0.340828955657,0.0,-8.21197609142,-10.528345663,1.91110834754,-0.045320467966,0.0962101482112,0.0,452.99608418266143,450.48419850324416,450.4094200511832,452.15992574222463
